     SHIMADZU CORP.     
 00:04:00    3.115      
 00:04:01    3.115      
 00:04:02    3.115      
 00:04:03    3.115      
 00:04:04    3.115      
 00:04:05    3.114      
 00:04:06    3.114      
 00:04:07    3.114      
 00:04:08    3.114      
 00:04:09    3.114      
 00:04:10    3.114      
 00:04:11    3.114      
 00:04:12    3.114      
 00:04:13    3.114      
 00:04:14    3.114      
 00:04:15    3.114      
 00:04:16    3.114      
 00:04:17    3.114      
 00:04:18    3.114      
 00:04:19    3.114      
 00:04:20    3.114      
 00:04:21    3.114      
 00:04:22    3.114      
 00:04:23    3.114      
 00:04:24    3.114      
 00:04:25    3.114      
 00:04:26    3.114      
 00:04:27    3.114      
 00:04:28    3.114      
 00:04:29    3.114      
 00:04:30    3.114      
 00:04:31    3.114      
 00:04:32    3.113      
 00:04:33    3.113      
 00:04:34    3.113      
 00:04:35    3.113      
 00:04:36    3.113      
 00:04:37    3.113      
 00:04:38    3.113      
 00:04:39    3.113      
 00:04:40    3.113      
 00:04:41    3.113      
 00:04:42    3.113      
 00:04:43    3.113      
 00:04:44    3.113      
 00:04:45    3.113      
 00:04:46    3.113      
 00:04:47    3.113      
 00:04:48    3.113      
 00:04:49    3.113      
 00:04:50    3.113      
 00:04:51    3.113      
 00:04:52    3.113      
 00:04:53    3.113      
 00:04:54    3.113      
 00:04:55    3.113      
 00:04:56    3.113      
 00:04:57    3.113      
 00:04:58    3.113      
 00:04:59    3.113      
 00:05:00    3.113      
 00:05:01    3.113      
 00:05:02    3.113      
 00:05:03    3.113      
 00:05:04    3.113      
 00:05:05    3.113      
*00:05:05    3.113      

Dry W(g)     3.113      

