     SHIMADZU CORP.     
     TYPE MOC63u        
       SN D209413638    
       ID Z000          
     CODE 0042          
     DATE 23-03-07      
     TIME 10:06         
     PNO. 1             
     UNIT GRAM          
     MODE TIME          
     TEMP 80C           
     STOP 00:30         

Wet W(g)     3.247      

 TIME       GRAM        
 00:19:23    3.149      
 00:19:24    3.149      
 00:19:25    3.149      
 00:19:26    3.149      
 00:19:27    3.149      
 00:19:28    3.149      
 00:19:29    3.149      
 00:19:30    3.149      
 00:19:31    3.149      
 00:19:32    3.149      
 00:19:33    3.149      
 00:19:34    3.149      
 00:19:35    3.149      
 00:19:36    3.149      
 00:19:37    3.149      
 00:19:38    3.149      
 00:19:39    3.149      
 00:19:40    3.149      
 00:19:41    3.149      
 00:19:42    3.149      
 00:19:43    3.149      
 00:19:44    3.149      
 00:19:45    3.149      
 00:19:46    3.149      
 00:19:47    3.149      
 00:19:48    3.149      
 00:19:49    3.149      
 00:19:50    3.149      
 00:19:51    3.149      
 00:19:52    3.149      
 00:19:53    3.149      
 00:19:54    3.149      
 00:19:55    3.149      
 00:19:56    3.149      
 00:19:57    3.149      
 00:19:58    3.149      
 00:19:59    3.149      
 00:20:00    3.149      
 00:20:01    3.149      
 00:20:02    3.149      
 00:20:03    3.149      
 00:20:04    3.149      
 00:20:05    3.149      
 00:20:06    3.149      
 00:20:07    3.149      
 00:20:08    3.149      
 00:20:09    3.149      
 00:20:10    3.149      
 00:20:11    3.149      
 00:20:12    3.149      
 00:20:13    3.149      
 00:20:14    3.149      
 00:20:15    3.149      
 00:20:16    3.148      
 00:20:17    3.148      
 00:20:18    3.148      
 00:20:19    3.148      
 00:20:20    3.148      
 00:20:21    3.148      
 00:20:22    3.148      
 00:20:23    3.148      
 00:20:24    3.148      
 00:20:25    3.148      
 00:20:26    3.148      
 00:20:27    3.148      
 00:20:28    3.148      
 00:20:29    3.148      
 00:20:30    3.148      
 00:20:31    3.148      
 00:20:32    3.148      
 00:20:33    3.148      
 00:20:34    3.148      
 00:20:35    3.148      
 00:20:36    3.148      
 00:20:37    3.148      
 00:20:38    3.148      
 00:20:39    3.148      
 00:20:40    3.148      
 00:20:41    3.148      
 00:20:42    3.148      
 00:20:43    3.148      
 00:20:44    3.148      
 00:20:45    3.148      
 00:20:46    3.148      
 00:20:47    3.148      
 00:20:48    3.148      
 00:20:49    3.148      
 00:20:50    3.148      
 00:20:51    3.148      
 00:20:52    3.148      
 00:20:53    3.148      
 00:20:54    3.148      
 00:20:55    3.148      
 00:20:56    3.148      
 00:20:57    3.148      
 00:20:58    3.148      
 00:20:59    3.148      
 00:21:00    3.148      
 00:21:01    3.148      
 00:21:02    3.148      
 00:21:03    3.148      
 00:21:04    3.148      
 00:21:05    3.148      
 00:21:06    3.148      
 00:21:07    3.148      
 00:21:08    3.148      
 00:21:09    3.148      
 00:21:10    3.148      
 00:21:11    3.148      
 00:21:12    3.148      
 00:21:13    3.148      
 00:21:14    3.148      
 00:21:15    3.148      
 00:21:16    3.148      
 00:21:17    3.148      
 00:21:18    3.148      
 00:21:19    3.148      
 00:21:20    3.148      
 00:21:21    3.148      
 00:21:22    3.148      
 00:21:23    3.148      
 00:21:24    3.148      
 00:21:25    3.148      
 00:21:26    3.148      
 00:21:27    3.148      
 00:21:28    3.148      
 00:21:29    3.148      
 00:21:30    3.148      
 00:21:31    3.148      
 00:21:32    3.148      
 00:21:33    3.148      
 00:21:34    3.148      
 00:21:35    3.148      
 00:21:36    3.148      
 00:21:37    3.148      
 00:21:38    3.148      
 00:21:39    3.148      
 00:21:40    3.148      
 00:21:41    3.148      
 00:21:42    3.148      
 00:21:43    3.148      
 00:21:44    3.148      
 00:21:45    3.148      
 00:21:46    3.148      
 00:21:47    3.148      
 00:21:48    3.148      
 00:21:49    3.148      
 00:21:50    3.148      
 00:21:51    3.148      
 00:21:52    3.147      
 00:21:53    3.147      
 00:21:54    3.147      
 00:21:55    3.147      
 00:21:56    3.147      
 00:21:57    3.148      
 00:21:58    3.148      
 00:21:59    3.148      
 00:22:00    3.148      
 00:22:01    3.148      
 00:22:02    3.148      
 00:22:03    3.148      
 00:22:04    3.148      
 00:22:05    3.148      
 00:22:06    3.147      
 00:22:07    3.147      
 00:22:08    3.147      
 00:22:09    3.147      
 00:22:10    3.147      
 00:22:11    3.147      
 00:22:12    3.147      
 00:22:13    3.147      
 00:22:14    3.147      
 00:22:15    3.147      
 00:22:16    3.147      
 00:22:17    3.147      
 00:22:18    3.147      
 00:22:19    3.147      
 00:22:20    3.147      
 00:22:21    3.147      
 00:22:22    3.147      
 00:22:23    3.147      
 00:22:24    3.147      
 00:22:25    3.147      
 00:22:26    3.147      
 00:22:27    3.147      
 00:22:28    3.147      
 00:22:29    3.147      
 00:22:30    3.147      
 00:22:31    3.147      
 00:22:32    3.147      
 00:22:33    3.147      
 00:22:34    3.147      
 00:22:35    3.147      
 00:22:36    3.147      
 00:22:37    3.147      
 00:22:38    3.147      
 00:22:39    3.147      
 00:22:40    3.147      
 00:22:41    3.147      
 00:22:42    3.147      
 00:22:43    3.147      
 00:22:44    3.147      
 00:22:45    3.147      
 00:22:46    3.147      
 00:22:47    3.147      
 00:22:48    3.147      
 00:22:49    3.147      
 00:22:50    3.147      
 00:22:51    3.147      
 00:22:52    3.147      
 00:22:53    3.147      
 00:22:54    3.147      
 00:22:55    3.147      
 00:22:56    3.147      
 00:22:57    3.147      
 00:22:58    3.147      
 00:22:59    3.147      
 00:23:00    3.147      
 00:23:01    3.147      
 00:23:02    3.147      
 00:23:03    3.147      
 00:23:04    3.147      
 00:23:05    3.147      
 00:23:06    3.147      
 00:23:07    3.147      
 00:23:08    3.147      
 00:23:09    3.147      
 00:23:10    3.147      
 00:23:11    3.147      
 00:23:12    3.147      
 00:23:13    3.147      
 00:23:14    3.147      
 00:23:15    3.147      
 00:23:16    3.147      
 00:23:17    3.147      
 00:23:18    3.147      
 00:23:19    3.147      
 00:23:20    3.147      
 00:23:21    3.147      
 00:23:22    3.147      
 00:23:23    3.147      
 00:23:24    3.147      
 00:23:25    3.147      
 00:23:26    3.147      
 00:23:27    3.147      
 00:23:28    3.147      
 00:23:29    3.147      
 00:23:30    3.147      
 00:23:31    3.147      
 00:23:32    3.147      
 00:23:33    3.147      
 00:23:34    3.147      
 00:23:35    3.147      
 00:23:36    3.147      
 00:23:37    3.147      
 00:23:38    3.147      
 00:23:39    3.147      
 00:23:40    3.147      
 00:23:41    3.147      
 00:23:42    3.147      
 00:23:43    3.147      
 00:23:44    3.147      
 00:23:45    3.147      
 00:23:46    3.147      
 00:23:47    3.147      
 00:23:48    3.147      
 00:23:49    3.147      
 00:23:50    3.147      
 00:23:51    3.147      
 00:23:52    3.147      
 00:23:53    3.147      
 00:23:54    3.147      
 00:23:55    3.147      
 00:23:56    3.147      
 00:23:57    3.147      
 00:23:58    3.147      
 00:23:59    3.147      
 00:24:00    3.147      
 00:24:01    3.147      
 00:24:02    3.147      
 00:24:03    3.147      
 00:24:04    3.147      
 00:24:05    3.147      
 00:24:06    3.147      
 00:24:07    3.147      
 00:24:08    3.147      
 00:24:09    3.147      
 00:24:10    3.147      
 00:24:11    3.147      
 00:24:12    3.147      
 00:24:13    3.147      
 00:24:14    3.147      
 00:24:15    3.147      
 00:24:16    3.147      
 00:24:17    3.147      
 00:24:18    3.147      
 00:24:19    3.147      
 00:24:20    3.147      
 00:24:21    3.147      
 00:24:22    3.147      
 00:24:23    3.147      
 00:24:24    3.147      
 00:24:25    3.147      
 00:24:26    3.147      
 00:24:27    3.147      
 00:24:28    3.147      
 00:24:29    3.147      
 00:24:30    3.147      
 00:24:31    3.147      
 00:24:32    3.147      
 00:24:33    3.147      
 00:24:34    3.147      
 00:24:35    3.146      
 00:24:36    3.146      
 00:24:37    3.146      
 00:24:38    3.146      
 00:24:39    3.147      
 00:24:40    3.147      
 00:24:41    3.147      
 00:24:42    3.147      
 00:24:43    3.147      
 00:24:44    3.147      
 00:24:45    3.147      
 00:24:46    3.147      
 00:24:47    3.147      
 00:24:48    3.147      
 00:24:49    3.147      
 00:24:50    3.147      
 00:24:51    3.147      
 00:24:52    3.147      
 00:24:53    3.146      
 00:24:54    3.146      
 00:24:55    3.147      
 00:24:56    3.147      
 00:24:57    3.147      
 00:24:58    3.147      
 00:24:59    3.147      
 00:25:00    3.147      
 00:25:01    3.147      
 00:25:02    3.147      
 00:25:03    3.147      
 00:25:04    3.147      
 00:25:05    3.147      
 00:25:06    3.147      
 00:25:07    3.147      
 00:25:08    3.147      
 00:25:09    3.147      
 00:25:10    3.146      
 00:25:11    3.146      
 00:25:12    3.146      
 00:25:13    3.146      
 00:25:14    3.146      
 00:25:15    3.146      
 00:25:16    3.147      
 00:25:17    3.147      
 00:25:18    3.147      
 00:25:19    3.147      
 00:25:20    3.147      
 00:25:21    3.147      
 00:25:22    3.147      
 00:25:23    3.146      
 00:25:24    3.146      
 00:25:25    3.146      
 00:25:26    3.146      
 00:25:27    3.146      
 00:25:28    3.146      
 00:25:29    3.146      
 00:25:30    3.146      
 00:25:31    3.146      
 00:25:32    3.146      
 00:25:33    3.146      
 00:25:34    3.146      
 00:25:35    3.146      
 00:25:36    3.146      
 00:25:37    3.146      
 00:25:38    3.146      
 00:25:39    3.146      
 00:25:40    3.146      
 00:25:41    3.146      
 00:25:42    3.146      
 00:25:43    3.146      
 00:25:44    3.146      
 00:25:45    3.146      
 00:25:46    3.146      
 00:25:47    3.146      
 00:25:48    3.146      
 00:25:49    3.146      
 00:25:50    3.146      
 00:25:51    3.146      
 00:25:52    3.146      
 00:25:53    3.146      
 00:25:54    3.146      
 00:25:55    3.146      
 00:25:56    3.146      
 00:25:57    3.146      
 00:25:58    3.146      
 00:25:59    3.146      
 00:26:00    3.146      
 00:26:01    3.146      
 00:26:02    3.146      
 00:26:03    3.146      
 00:26:04    3.146      
 00:26:05    3.146      
 00:26:06    3.146      
 00:26:07    3.146      
 00:26:08    3.146      
 00:26:09    3.146      
 00:26:10    3.146      
 00:26:11    3.146      
 00:26:12    3.146      
 00:26:13    3.146      
 00:26:14    3.146      
 00:26:15    3.146      
 00:26:16    3.146      
 00:26:17    3.146      
 00:26:18    3.146      
 00:26:19    3.146      
 00:26:20    3.146      
 00:26:21    3.146      
 00:26:22    3.146      
 00:26:23    3.146      
 00:26:24    3.146      
 00:26:25    3.146      
 00:26:26    3.146      
 00:26:27    3.146      
 00:26:28    3.146      
 00:26:29    3.146      
 00:26:30    3.146      
 00:26:31    3.146      
 00:26:32    3.146      
 00:26:33    3.146      
 00:26:34    3.146      
 00:26:35    3.146      
 00:26:36    3.146      
 00:26:37    3.146      
 00:26:38    3.146      
 00:26:39    3.146      
 00:26:40    3.146      
 00:26:41    3.146      
 00:26:42    3.146      
 00:26:43    3.146      
 00:26:44    3.146      
 00:26:45    3.146      
 00:26:46    3.146      
 00:26:47    3.146      
 00:26:48    3.146      
 00:26:49    3.146      
 00:26:50    3.146      
 00:26:51    3.146      
 00:26:52    3.146      
 00:26:53    3.146      
 00:26:54    3.146      
 00:26:55    3.146      
 00:26:56    3.146      
 00:26:57    3.146      
 00:26:58    3.146      
 00:26:59    3.146      
 00:27:00    3.146      
 00:27:01    3.146      
 00:27:02    3.146      
 00:27:03    3.146      
 00:27:04    3.146      
 00:27:05    3.146      
 00:27:06    3.146      
 00:27:07    3.146      
 00:27:08    3.146      
 00:27:09    3.146      
 00:27:10    3.146      
 00:27:11    3.146      
 00:27:12    3.146      
 00:27:13    3.146      
 00:27:14    3.146      
 00:27:15    3.146      
 00:27:16    3.146      
 00:27:17    3.146      
 00:27:18    3.146      
 00:27:19    3.146      
 00:27:20    3.146      
 00:27:21    3.146      
 00:27:22    3.146      
 00:27:23    3.146      
 00:27:24    3.146      
 00:27:25    3.146      
 00:27:26    3.146      
 00:27:27    3.146      
 00:27:28    3.146      
 00:27:29    3.146      
 00:27:30    3.146      
 00:27:31    3.146      
 00:27:32    3.146      
 00:27:33    3.146      
 00:27:34    3.146      
 00:27:35    3.146      
 00:27:36    3.146      
 00:27:37    3.146      
 00:27:38    3.146      
 00:27:39    3.146      
 00:27:40    3.146      
 00:27:41    3.146      
 00:27:42    3.146      
 00:27:43    3.146      
 00:27:44    3.146      
 00:27:45    3.146      
 00:27:46    3.146      
 00:27:47    3.146      
 00:27:48    3.146      
 00:27:49    3.146      
 00:27:50    3.146      
 00:27:51    3.146      
 00:27:52    3.146      
 00:27:53    3.146      
 00:27:54    3.146      
 00:27:55    3.146      
 00:27:56    3.146      
 00:27:57    3.146      
 00:27:58    3.146      
 00:27:59    3.146      
 00:28:00    3.146      
 00:28:01    3.146      
 00:28:02    3.146      
 00:28:03    3.146      
 00:28:04    3.146      
 00:28:05    3.146      
 00:28:06    3.146      
 00:28:07    3.146      
 00:28:08    3.146      
 00:28:09    3.146      
 00:28:10    3.146      
 00:28:11    3.146      
 00:28:12    3.146      
 00:28:13    3.146      
 00:28:14    3.146      
 00:28:15    3.146      
 00:28:16    3.146      
 00:28:17    3.146      
 00:28:18    3.146      
 00:28:19    3.146      
 00:28:20    3.146      
 00:28:21    3.146      
 00:28:22    3.146      
 00:28:23    3.146      
 00:28:24    3.146      
 00:28:25    3.146      
 00:28:26    3.146      
 00:28:27    3.146      
 00:28:28    3.146      
 00:28:29    3.146      
 00:28:30    3.146      
 00:28:31    3.146      
 00:28:32    3.146      
 00:28:33    3.146      
 00:28:34    3.146      
 00:28:35    3.146      
 00:28:36    3.146      
 00:28:37    3.146      
 00:28:38    3.146      
 00:28:39    3.146      
 00:28:40    3.146      
 00:28:41    3.146      
 00:28:42    3.146      
 00:28:43    3.146      
 00:28:44    3.146      
 00:28:45    3.146      
 00:28:46    3.146      
 00:28:47    3.146      
 00:28:48    3.146      
 00:28:49    3.146      
 00:28:50    3.146      
 00:28:51    3.146      
 00:28:52    3.146      
 00:28:53    3.146      
 00:28:54    3.146      
 00:28:55    3.146      
 00:28:56    3.146      
 00:28:57    3.146      
 00:28:58    3.146      
 00:28:59    3.146      
 00:29:00    3.146      
 00:29:01    3.146      
 00:29:02    3.146      
 00:29:03    3.146      
 00:29:04    3.146      
 00:29:05    3.146      
 00:29:06    3.146      
 00:29:07    3.146      
 00:29:08    3.146      
 00:29:09    3.146      
 00:29:10    3.146      
 00:29:11    3.146      
 00:29:12    3.146      
 00:29:13    3.146      
 00:29:14    3.146      
 00:29:15    3.146      
 00:29:16    3.146      
 00:29:17    3.146      
 00:29:18    3.146      
 00:29:19    3.146      
 00:29:20    3.146      
 00:29:21    3.146      
 00:29:22    3.146      
 00:29:23    3.146      
 00:29:24    3.146      
 00:29:25    3.146      
 00:29:26    3.146      
 00:29:27    3.146      
 00:29:28    3.146      
 00:29:29    3.146      
 00:29:30    3.146      
 00:29:31    3.146      
 00:29:32    3.146      
 00:29:33    3.146      
 00:29:34    3.146      
 00:29:35    3.146      
 00:29:36    3.146      
 00:29:37    3.146      
 00:29:38    3.146      
 00:29:39    3.146      
 00:29:40    3.146      
 00:29:41    3.146      
 00:29:42    3.146      
 00:29:43    3.146      
 00:29:44    3.145      
 00:29:45    3.145      
 00:29:46    3.145      
 00:29:47    3.145      
 00:29:48    3.145      
 00:29:49    3.145      
 00:29:50    3.145      
 00:29:51    3.146      
 00:29:52    3.146      
 00:29:53    3.146      
 00:29:54    3.146      
 00:29:55    3.146      
 00:29:56    3.146      
 00:29:57    3.146      
 00:29:58    3.146      
 00:29:59    3.146      
 00:30:00    3.146      
*00:30:00    3.146      

Dry W(g)     3.146      

